make_year,mileage_kmpl,engine_cc,owner_count,accidents_reported,fuel_type_Electric,fuel_type_Petrol,brand_Chevrolet,brand_Ford,brand_Honda,brand_Hyundai,brand_Kia,brand_Nissan,brand_Tesla,brand_Toyota,brand_Volkswagen,transmission_Manual,color_Blue,color_Gray,color_Red,color_Silver,color_White,service_history_Partial,insurance_valid_Yes,price_usd
2017,27.53,1500,4,2,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,7450.5
2011,20.45,1000,4,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,5733.32
1996,22.62,2000,3,1,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,4314.51
2006,12.75,1800,4,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,5683.33
2019,21.42,1200,3,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,7756.84
2004,14.8,1200,5,1,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,4675.8
2012,23.45,1800,1,0,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,7707.11
2016,12.41,1500,3,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,4375.72
2021,18.55,1800,5,3,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,7940.96
2005,12.21,1000,3,1,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,4708.65
2010,18.63,800,2,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,3018.16
2011,28.11,1800,3,2,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,8189.44
2013,21.61,800,5,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,4954.21
2012,17.84,1200,4,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,4596.72
1997,5.69,3000,3,1,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,6188.94
2015,15.32,3000,1,3,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,9065.45
2021,20.37,4000,5,3,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,12197.38
2020,15.45,800,4,0,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,6391.91
2010,25.14,1500,5,2,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,6383.27
2000,18.36,2000,3,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,5589.78
2019,23.39,2500,2,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,10539.91
2006,19.02,1800,2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,5688.45
2005,16.62,2500,1,1,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,6198.13
2009,15.64,5000,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,13327.52
2009,12.94,3000,4,0,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,6235.24
2010,23.48,5000,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12005.83
2004,15.86,2000,3,1,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,4062.09
2006,20.61,1500,5,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,5141.68
2022,15.37,800,5,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4183.02
2007,12.58,1800,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6074.96
1998,20.78,5000,2,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,9769.55
2001,14.27,5000,5,0,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,8493.55
2016,16.0,5000,4,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,12909.59
1996,11.76,1500,5,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1000.0
2020,15.53,1800,1,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,10947.73
2021,18.12,1500,3,0,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,9704.71
2021,16.56,4000,2,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,12031.96
2021,22.09,1200,2,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,8414.62
2009,18.73,1200,4,2,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,4581.05
2002,33.44,5000,1,1,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,16886.44
2001,20.12,2500,5,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,5242.29
2009,9.32,1000,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,4258.35
2017,16.94,4000,1,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,12801.72
2008,17.37,3000,4,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,6945.76
2002,14.93,2000,4,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,4323.73
2022,18.36,4000,5,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,13318.23
2006,14.78,1200,5,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,3598.19
2007,19.66,1500,3,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,6746.69
2005,8.46,2500,1,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,7307.05
2011,23.72,800,5,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5217.48
2023,10.11,800,4,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,4294.33
2011,16.68,800,3,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4728.4
2018,14.34,3000,3,1,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,8679.59
1998,19.53,2000,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5003.91
2015,17.08,1200,5,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4806.38
2002,19.26,5000,4,1,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,13948.75
1999,23.56,2500,5,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,8971.68
2020,21.84,2000,4,0,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,8611.67
2010,18.18,1800,4,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,4804.32
1998,20.3,1200,2,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,3618.1
2022,27.8,1500,5,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,10260.92
2016,22.02,800,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,7150.96
2023,16.53,4000,2,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,13025.02
2009,24.39,1800,2,1,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,6615.83
2006,19.96,1000,2,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,3573.77
1999,13.19,4000,2,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,9265.86
2017,17.1,2500,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,8790.62
2010,10.64,3000,2,0,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,7613.24
2008,6.57,1200,1,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,5696.61
2004,13.25,2500,1,1,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,8011.77
2001,18.61,800,2,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,3070.8
2007,18.63,2000,3,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,6453.67
2014,10.94,5000,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,13206.31
2022,6.11,2000,2,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,7475.22
2023,25.35,5000,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,14499.55
1999,18.48,2000,4,0,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,4632.71
2023,25.78,1200,5,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,8344.99
1997,25.49,2000,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,10840.54
2009,21.67,1200,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,8385.51
1998,18.3,5000,4,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9269.61
2009,16.01,4000,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,9779.57
2008,21.59,2500,1,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,8716.2
2014,17.2,1500,4,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,6146.62
2013,15.05,1200,2,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8967.46
2007,7.51,2000,4,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,5087.39
